identifier,trade_update_date,run_date,vessel_name,port_of_unlading,estimated_arrival_date,foreign_port_of_lading,record_status_indicator,place_of_receipt,port_of_destination,foreign_port_of_destination,secondary_notify_party_1,actual_arrival_date,consignee_name,consignee_address,consignee_contact_name,consignee_comm_number_qualifier,consignee_comm_number,shipper_party_name,shipper_address,shipper_contact_name,shipper_comm_number_qualifier,shipper_comm_number,container_number,description_sequence_number,piece_count,description_text,harmonized_number,harmonized_value,harmonized_weight,harmonized_weight_unit
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338579,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338584,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338590,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338603,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338619,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338630,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338645,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338650,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338666,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338706,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338769,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338780,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338795,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338809,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338814,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338820,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338840,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338856,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338861,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338877,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0338882,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339087,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339106,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339111,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339127,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339235,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339338,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339385,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339390,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339410,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339467,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339488,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339575,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339620,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339657,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339940,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340180,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340215,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340391,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340473,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340489,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340494,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340508,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342516,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342521,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342537,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342542,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342558,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342584,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0344329,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0346152,1,1,EMPTY CONTAINER,,,,
2017022864711,2017-02-15T00:00:00,2017-02-28T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-02-28T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-02-24T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0346168,1,1,EMPTY CONTAINER,,,,
